customer_id,segment,years_with_kite,policies_held,auto_renew,switches_last_3_years,comparison_quotes_last_renewal,days_letter_to_action,support_contacts_per_year,claims_last_5_years,premium_annual_eur,contents_sum_insured_eur,age_band,region,home_type,works_from_home
K-13196,Payer,3,1,yes,0,0,13,0,0,579,50000,55-64,Dublin,detached,no
K-13197,Payer,3,1,yes,0,0,16,2,0,375,20500,45-54,Munster,apartment,
K-13198,Payer,3,1,yes,0,0,28,2,0,394,28500,55-64,Dublin,terrace,
K-13199,Juggler,1,3,yes,2,2,9,2,0,1215,39000,55-64,Connacht,semi-detached,no
K-13200,Payer,3,1,yes,0,0,14,0,0,645,53500,45-54,Munster,detached,no
K-13201,Juggler,3,2,yes,1,1,9,0,0,677,31500,55-64,Rest of Leinster,terrace,no
K-13202,Payer,4,1,yes,0,0,13,0,0,534,35000,25-34,Dublin,semi-detached,no
K-13203,Payer,3,1,yes,0,0,22,1,0,608,51500,65+,Connacht,detached,no
K-13204,Juggler,1,2,no,0,2,7,0,0,971,39000,35-44,Rest of Leinster,detached,no
K-13205,Switcher,2,1,no,2,2,8,1,0,493,47000,45-54,Ulster,detached,yes
K-13206,Juggler,3,3,no,1,2,11,0,0,819,26000,35-44,Rest of Leinster,apartment,yes
K-13207,Payer,4,1,yes,1,0,9,1,0,484,43500,45-54,Dublin,semi-detached,
K-13208,Switcher,4,1,no,2,3,3,1,1,371,31000,65+,Rest of Leinster,semi-detached,no
K-13209,Payer,3,1,no,1,0,14,0,0,536,37500,65+,Dublin,semi-detached,
K-13210,Juggler,1,3,yes,1,3,14,2,0,962,20500,45-54,Munster,apartment,no
K-13211,Switcher,2,1,no,2,3,7,0,1,348,31000,45-54,Dublin,terrace,no
K-13212,Juggler,1,4,no,0,1,12,3,0,1508,29000,25-34,Munster,semi-detached,no
K-13213,Payer,2,1,yes,0,0,15,0,0,443,35500,35-44,Rest of Leinster,semi-detached,yes
K-13214,Payer,3,2,yes,0,0,11,0,0,331,27500,55-64,Rest of Leinster,apartment,yes
K-13215,Juggler,1,2,yes,0,1,15,4,0,793,31000,45-54,Connacht,semi-detached,yes
K-13216,Payer,1,1,yes,0,0,17,0,0,421,32500,35-44,Rest of Leinster,semi-detached,yes
K-13217,Juggler,2,2,no,0,1,11,0,0,530,21000,35-44,Ulster,apartment,
K-13218,Payer,2,1,yes,0,0,21,1,0,434,33500,35-44,Connacht,semi-detached,no
K-13219,Payer,4,1,yes,0,1,5,2,0,523,41500,35-44,Rest of Leinster,semi-detached,yes
K-13220,Payer,3,1,yes,0,0,22,0,0,603,50000,35-44,Rest of Leinster,detached,yes
K-13221,Switcher,2,1,no,2,4,4,0,0,375,33000,55-64,Connacht,terrace,no
K-13222,Payer,3,1,no,0,0,20,0,0,443,35500,45-54,Dublin,bungalow,
K-13223,Payer,2,1,yes,0,0,13,0,0,571,51000,45-54,Dublin,detached,yes
K-13224,Switcher,4,1,no,2,3,5,0,0,428,30000,25-34,Connacht,semi-detached,yes
K-13225,Payer,2,1,no,0,1,5,0,0,620,43500,45-54,Munster,detached,
K-13226,Switcher,2,1,no,3,5,2,0,0,269,26500,35-44,Rest of Leinster,apartment,yes
K-13227,Payer,2,1,yes,0,0,13,1,0,455,31000,65+,Rest of Leinster,terrace,no
K-13228,Payer,4,1,yes,0,1,15,2,0,503,28500,25-34,Munster,semi-detached,no
K-13229,Juggler,1,3,no,1,3,18,3,0,990,27500,65+,Munster,terrace,no
K-13230,Switcher,3,1,no,2,4,5,1,2,459,54000,65+,Ulster,detached,no
K-13231,Switcher,3,1,no,3,5,4,1,1,291,24500,35-44,Dublin,apartment,
K-13232,Payer,4,1,yes,0,0,7,0,0,475,31000,25-34,Munster,terrace,no
K-13233,Payer,2,1,no,0,0,19,0,0,634,49000,65+,Dublin,detached,no
K-13234,Payer,3,1,yes,0,1,15,1,0,447,34500,65+,Ulster,terrace,
K-13235,Payer,4,1,yes,0,1,15,2,0,521,39500,55-64,Dublin,semi-detached,no
K-13236,Payer,4,1,yes,0,1,7,0,0,642,51000,35-44,Dublin,detached,yes
K-13237,Juggler,3,2,yes,0,2,7,1,0,739,32500,25-34,Ulster,terrace,no
K-13238,Switcher,2,1,no,1,5,3,0,1,332,25000,35-44,Dublin,apartment,no
K-13239,Juggler,3,2,no,2,1,5,0,0,548,23500,55-64,Rest of Leinster,apartment,no
K-13240,Payer,4,1,yes,0,0,16,0,0,524,36000,55-64,Rest of Leinster,semi-detached,
K-13241,Juggler,1,3,no,1,2,10,0,0,1153,40500,45-54,Dublin,semi-detached,no
K-13242,Juggler,1,2,no,0,0,9,3,0,777,42500,25-34,Ulster,semi-detached,yes
K-13243,Payer,4,1,yes,0,0,6,0,0,468,35000,55-64,Ulster,terrace,no
K-13244,Payer,3,1,yes,0,0,13,1,0,607,51500,55-64,Dublin,detached,no
K-13245,Juggler,1,4,no,1,0,10,0,0,1546,43000,25-34,Rest of Leinster,semi-detached,yes
K-13246,Payer,2,1,no,0,0,17,0,0,594,48500,55-64,Dublin,detached,no
K-13247,Payer,1,1,yes,0,0,13,0,0,467,37000,35-44,Rest of Leinster,semi-detached,yes
K-13248,Switcher,1,1,no,3,3,6,0,0,357,31500,45-54,Rest of Leinster,terrace,yes
K-13249,Switcher,3,1,no,2,5,4,0,0,312,29000,35-44,Connacht,apartment,yes
K-13250,Payer,1,1,yes,0,0,13,0,0,376,30000,65+,Connacht,terrace,no
K-13251,Juggler,2,4,yes,1,2,5,1,0,1440,39500,35-44,Dublin,semi-detached,yes
K-13252,Switcher,1,1,no,3,5,4,0,0,438,55500,35-44,Dublin,detached,yes
K-13253,Juggler,3,2,yes,0,1,7,2,0,916,52000,35-44,Rest of Leinster,detached,no
K-13254,Payer,1,1,yes,0,0,19,0,0,312,26000,65+,Dublin,apartment,
K-13255,Payer,4,1,yes,0,0,23,2,2,469,35000,35-44,Rest of Leinster,terrace,
K-13256,Payer,3,1,yes,0,0,17,0,0,651,54500,25-34,Connacht,detached,yes
K-13257,Juggler,1,2,no,1,1,7,1,1,729,30000,25-34,Munster,semi-detached,no
K-13258,Switcher,2,1,no,3,4,6,0,0,408,32000,25-34,Rest of Leinster,semi-detached,yes
K-13259,Switcher,2,1,no,3,4,3,0,0,343,35500,25-34,Rest of Leinster,terrace,yes
K-13260,Switcher,2,1,no,2,4,3,0,0,432,41500,25-34,Dublin,semi-detached,no
K-13261,Payer,3,1,yes,0,1,12,1,0,587,51000,35-44,Dublin,detached,no
K-13262,Payer,4,1,yes,0,1,15,0,0,472,30500,45-54,Rest of Leinster,terrace,
K-13263,Juggler,4,3,yes,1,2,5,4,2,1084,35500,65+,Dublin,terrace,no
K-13264,Switcher,1,1,no,1,2,5,0,1,402,42000,25-34,Dublin,semi-detached,yes
K-13265,Juggler,3,4,yes,1,2,10,0,0,1600,35500,55-64,Munster,semi-detached,no
K-13266,Switcher,2,1,no,1,4,2,0,1,273,23500,25-34,Dublin,apartment,no
K-13267,Juggler,3,3,yes,1,1,8,2,0,923,26500,35-44,Connacht,apartment,no
K-13268,Juggler,3,4,no,0,3,11,1,0,1201,24000,35-44,Munster,apartment,no
K-13269,Switcher,1,1,no,3,3,3,0,1,393,34000,35-44,Dublin,bungalow,no
K-13270,Switcher,2,1,no,2,3,3,0,0,446,56500,55-64,Rest of Leinster,detached,yes
K-13271,Switcher,2,1,no,3,5,3,0,0,367,38500,65+,Rest of Leinster,semi-detached,no
K-13272,Juggler,1,4,yes,1,1,6,1,0,1389,24500,35-44,Dublin,terrace,no
K-13273,Switcher,2,1,no,3,2,1,2,0,305,22000,35-44,Munster,apartment,yes
K-13274,Payer,4,2,yes,0,0,17,0,0,513,32000,65+,Connacht,semi-detached,
K-13275,Switcher,1,1,no,3,4,1,1,0,344,29500,55-64,Dublin,terrace,no
K-13276,Payer,4,1,yes,0,1,17,0,0,496,29000,55-64,Connacht,terrace,
K-13277,Switcher,2,1,no,2,4,1,0,2,423,41500,35-44,Connacht,bungalow,yes
K-13278,Payer,3,1,yes,0,0,24,0,0,474,34000,45-54,Rest of Leinster,semi-detached,yes
K-13279,Payer,1,1,yes,0,1,14,2,0,578,53000,45-54,Dublin,detached,no
K-13280,Switcher,1,1,no,1,4,5,1,0,428,30000,35-44,Dublin,semi-detached,yes
K-13281,Payer,3,1,yes,0,1,11,0,0,471,34500,35-44,Rest of Leinster,semi-detached,
K-13282,Payer,2,1,yes,0,0,15,2,0,488,37000,35-44,Munster,bungalow,yes
K-13283,Switcher,3,1,no,2,4,4,0,0,397,35500,45-54,Ulster,semi-detached,yes
K-13284,Switcher,1,1,no,2,2,5,1,0,343,29500,45-54,Rest of Leinster,terrace,no
K-13285,Switcher,1,1,no,2,4,4,1,0,301,29500,25-34,Munster,apartment,no
K-13286,Switcher,2,2,no,2,5,1,2,0,276,26500,55-64,Munster,apartment,no
K-13287,Switcher,2,1,yes,2,5,5,2,0,392,35500,55-64,Rest of Leinster,semi-detached,no
K-13288,Juggler,4,2,no,2,3,21,2,0,985,44000,55-64,Munster,detached,yes
K-13289,Switcher,2,1,no,2,4,2,0,0,532,49500,45-54,Rest of Leinster,detached,yes
K-13290,Switcher,2,1,yes,3,5,3,2,0,338,25500,45-54,Rest of Leinster,terrace,no
K-13291,Switcher,2,1,no,1,3,3,0,0,299,21000,45-54,Dublin,apartment,no
K-13292,Payer,2,1,yes,0,0,20,0,1,468,36500,55-64,Connacht,semi-detached,yes
K-13293,Switcher,3,1,no,2,2,6,1,1,360,31500,35-44,Munster,terrace,yes
K-13294,Payer,4,1,yes,0,0,22,0,0,466,33500,45-54,Munster,terrace,yes
K-13295,Payer,4,1,yes,0,0,6,1,0,494,34500,25-34,Connacht,terrace,
K-13296,Payer,3,1,yes,0,1,18,0,0,664,51000,55-64,Dublin,detached,yes
K-13297,Switcher,4,1,no,2,2,5,0,0,284,21000,25-34,Dublin,apartment,no
K-13298,Switcher,3,1,no,1,3,5,0,0,410,41500,55-64,Ulster,semi-detached,no
K-13299,Juggler,1,4,yes,2,2,8,0,0,1923,38500,55-64,Dublin,detached,yes
K-13300,Payer,2,1,yes,0,0,25,1,0,321,22000,25-34,Munster,apartment,no
K-13301,Payer,4,1,yes,0,0,8,1,1,392,27500,45-54,Munster,apartment,no
K-13302,Juggler,2,2,yes,1,1,11,1,0,643,37000,55-64,Munster,terrace,yes
K-13303,Switcher,4,1,yes,3,4,3,1,0,357,29500,65+,Dublin,semi-detached,no
K-13304,Payer,1,1,yes,1,0,15,1,1,403,36500,45-54,Dublin,terrace,
K-13305,Switcher,1,1,no,3,4,2,2,0,320,35500,65+,Dublin,terrace,no
K-13306,Switcher,1,1,no,2,3,6,0,0,281,21500,45-54,Munster,apartment,no
K-13307,Payer,1,1,yes,0,0,7,1,0,576,47500,35-44,Ulster,detached,
K-13308,Payer,3,1,yes,0,0,5,0,0,540,35000,35-44,Dublin,semi-detached,no
K-13309,Juggler,1,3,no,2,2,12,1,1,1101,32500,35-44,Rest of Leinster,bungalow,
K-13310,Payer,1,1,yes,0,0,17,1,0,354,26500,25-34,Dublin,terrace,
K-13311,Payer,4,1,no,0,1,7,0,0,601,43000,35-44,Dublin,detached,
K-13312,Payer,2,1,yes,0,0,16,0,0,439,44000,35-44,Munster,semi-detached,
K-13313,Payer,4,1,yes,0,0,10,1,0,494,40000,65+,Munster,semi-detached,
K-13314,Payer,2,1,yes,0,0,20,0,0,431,36000,25-34,Connacht,semi-detached,
K-13315,Payer,3,1,yes,0,0,13,0,1,538,32000,65+,Dublin,semi-detached,no
K-13316,Payer,2,1,yes,0,0,28,0,0,423,29500,35-44,Rest of Leinster,terrace,yes
K-13317,Juggler,3,3,yes,0,2,8,3,0,944,29000,25-34,Connacht,terrace,
K-13318,Juggler,3,3,no,2,1,4,2,0,1145,28000,45-54,Rest of Leinster,terrace,no
K-13319,Payer,4,1,yes,0,0,23,2,2,354,24500,55-64,Dublin,apartment,no
K-13320,Payer,3,1,yes,0,0,13,2,0,548,32500,35-44,Connacht,bungalow,yes
K-13321,Juggler,2,3,no,1,1,2,1,1,1113,30000,25-34,Dublin,semi-detached,no
K-13322,Switcher,2,1,no,2,4,2,1,0,413,32500,45-54,Dublin,semi-detached,
K-13323,Juggler,4,2,no,1,3,7,0,1,740,34500,25-34,Rest of Leinster,terrace,yes
K-13324,Switcher,2,1,no,2,3,7,1,0,367,38000,25-34,Munster,semi-detached,no
K-13325,Switcher,4,1,yes,2,3,5,1,0,312,33500,35-44,Rest of Leinster,terrace,yes
K-13326,Juggler,3,3,no,1,1,15,3,1,1427,41500,45-54,Munster,detached,yes
K-13327,Payer,4,2,yes,0,0,13,0,0,545,32000,25-34,Dublin,semi-detached,yes
K-13328,Switcher,2,1,no,3,2,1,0,2,474,40500,35-44,Munster,detached,no
K-13329,Switcher,1,1,no,2,4,4,0,1,362,29500,55-64,Dublin,semi-detached,yes
K-13330,Payer,1,1,yes,0,0,15,0,0,434,41500,55-64,Connacht,bungalow,no
K-13331,Juggler,3,2,yes,0,1,11,1,1,690,25000,35-44,Munster,terrace,no
K-13332,Switcher,2,1,no,2,4,1,1,1,375,36000,65+,Dublin,semi-detached,
K-13333,Switcher,3,2,no,1,4,6,0,0,372,33500,65+,Munster,semi-detached,no
K-13334,Payer,4,1,yes,0,1,6,0,0,511,37500,35-44,Munster,semi-detached,no
K-13335,Juggler,2,3,no,1,2,4,3,1,1210,30000,25-34,Rest of Leinster,semi-detached,no
K-13336,Payer,4,2,no,0,0,25,0,0,540,40000,25-34,Munster,semi-detached,
K-13337,Juggler,3,2,no,2,2,8,1,0,702,33000,35-44,Rest of Leinster,semi-detached,yes
K-13338,Payer,4,1,yes,0,0,16,1,0,568,43000,35-44,Ulster,bungalow,
K-13339,Switcher,2,1,no,2,2,4,1,0,363,37500,55-64,Munster,bungalow,no
K-13340,Switcher,1,1,no,3,4,1,1,0,345,35000,55-64,Dublin,semi-detached,yes
K-13341,Payer,3,2,yes,0,1,22,1,1,367,27500,25-34,Connacht,apartment,
K-13342,Payer,3,2,yes,0,0,20,1,0,514,41000,25-34,Dublin,bungalow,no
K-13343,Juggler,2,2,no,0,1,9,4,0,610,28000,25-34,Munster,terrace,no
K-13344,Payer,4,1,yes,0,0,22,0,0,458,33000,35-44,Rest of Leinster,semi-detached,yes
K-13345,Juggler,3,4,no,1,3,12,2,0,1513,34500,65+,Rest of Leinster,terrace,no
K-13346,Payer,1,2,yes,1,0,15,1,0,323,26000,35-44,Connacht,apartment,
K-13347,Payer,3,1,yes,0,0,12,0,0,619,40500,55-64,Connacht,detached,no
K-13348,Payer,4,1,yes,0,0,14,0,0,471,44000,35-44,Rest of Leinster,semi-detached,yes
K-13349,Payer,4,2,yes,0,0,16,0,0,508,28500,35-44,Munster,semi-detached,
K-13350,Switcher,1,2,no,3,2,4,0,1,353,32000,25-34,Rest of Leinster,semi-detached,
K-13351,Payer,4,1,yes,0,0,14,0,0,477,38500,55-64,Munster,semi-detached,no
K-13352,Switcher,1,1,no,3,4,1,1,0,327,30000,35-44,Rest of Leinster,apartment,yes
K-13353,Payer,3,1,yes,0,0,21,0,1,476,29500,55-64,Dublin,semi-detached,
K-13354,Switcher,3,1,no,1,4,5,1,1,386,27500,25-34,Munster,terrace,no
K-13355,Juggler,4,4,no,2,2,10,2,0,1520,36500,55-64,Dublin,semi-detached,no
K-13356,Payer,2,1,yes,0,0,7,1,0,624,47500,25-34,Dublin,detached,no
K-13357,Juggler,3,4,no,1,1,7,3,0,1970,45500,45-54,Rest of Leinster,detached,yes
K-13358,Payer,4,2,yes,0,0,29,0,0,673,40500,45-54,Dublin,detached,no
K-13359,Juggler,3,2,no,1,1,11,1,0,791,41500,45-54,Munster,semi-detached,yes
K-13360,Switcher,1,1,no,2,4,2,0,1,482,51000,45-54,Rest of Leinster,detached,yes
K-13361,Juggler,3,2,yes,2,0,6,4,0,969,44500,25-34,Dublin,detached,yes
K-13362,Juggler,1,3,no,1,2,7,2,0,1438,39500,25-34,Connacht,detached,no
K-13363,Juggler,2,2,no,0,3,15,2,0,633,24500,65+,Rest of Leinster,apartment,no
K-13364,Payer,2,1,yes,0,1,5,0,0,380,27000,55-64,Dublin,apartment,no
K-13365,Juggler,3,2,yes,1,2,11,1,0,517,30500,35-44,Munster,apartment,yes
K-13366,Payer,3,1,yes,0,0,14,0,0,473,40000,45-54,Dublin,semi-detached,yes
K-13367,Juggler,3,2,yes,2,0,5,3,0,817,30500,35-44,Ulster,semi-detached,no
K-13368,Juggler,1,2,no,0,1,16,0,0,786,36000,25-34,Connacht,semi-detached,no
K-13369,Payer,2,1,yes,0,0,15,1,0,417,34500,35-44,Munster,semi-detached,yes
K-13370,Payer,4,2,yes,0,0,16,0,0,494,40000,45-54,Dublin,semi-detached,yes
K-13371,Juggler,4,3,no,0,0,7,0,1,1266,45000,25-34,Dublin,detached,yes
K-13372,Payer,2,2,yes,0,0,14,0,0,554,41500,45-54,Dublin,detached,no
K-13373,Payer,3,1,yes,0,0,12,1,0,498,32500,35-44,Munster,semi-detached,yes
K-13374,Payer,4,1,yes,0,0,17,0,0,372,27500,45-54,Ulster,apartment,
K-13375,Payer,4,2,yes,0,0,22,1,0,556,33500,45-54,Ulster,bungalow,
K-13376,Switcher,3,1,no,2,4,5,0,1,269,21500,65+,Munster,apartment,no
K-13377,Juggler,3,3,no,1,0,11,4,0,999,34000,25-34,Rest of Leinster,semi-detached,yes
K-13378,Juggler,3,2,no,2,0,10,1,0,866,39500,25-34,Rest of Leinster,detached,yes
K-13379,Switcher,1,1,yes,1,3,5,1,1,365,33500,25-34,Connacht,terrace,yes
K-13380,Juggler,3,3,no,0,0,11,2,0,1327,49500,35-44,Rest of Leinster,detached,yes
K-13381,Switcher,1,1,no,2,3,1,1,0,390,41000,35-44,Dublin,semi-detached,no
K-13382,Juggler,3,2,no,0,2,5,2,1,691,35500,25-34,Rest of Leinster,semi-detached,yes
K-13383,Switcher,1,1,yes,1,4,4,0,0,348,29500,55-64,Rest of Leinster,semi-detached,no
K-13384,Payer,2,2,yes,0,0,5,0,0,371,37000,55-64,Ulster,terrace,yes
K-13385,Payer,4,1,no,0,1,10,0,0,339,27500,65+,Munster,apartment,
K-13386,Switcher,1,2,no,2,3,5,0,1,298,20500,65+,Ulster,apartment,no
K-13387,Payer,3,1,yes,0,0,23,0,0,491,40500,65+,Ulster,semi-detached,no
K-13388,Switcher,1,1,no,2,3,5,0,0,430,38000,35-44,Munster,semi-detached,no
K-13389,Payer,4,1,yes,0,1,13,0,0,470,34000,35-44,Dublin,semi-detached,
K-13390,Juggler,4,2,yes,0,1,13,1,0,621,27000,55-64,Munster,terrace,no
K-13391,Juggler,2,3,yes,0,2,13,0,2,763,22500,35-44,Rest of Leinster,apartment,no
K-13392,Switcher,2,1,no,3,2,4,0,2,506,45000,55-64,Munster,detached,yes
K-13393,Switcher,3,1,no,3,2,6,0,0,390,29000,25-34,Rest of Leinster,semi-detached,
K-13394,Juggler,2,2,no,0,0,12,2,1,544,22000,35-44,Dublin,apartment,yes
K-13395,Switcher,3,1,yes,3,3,6,0,1,507,45000,45-54,Rest of Leinster,detached,yes
K-13396,Payer,1,1,yes,0,0,14,0,1,418,31000,45-54,Dublin,semi-detached,no
K-13397,Switcher,1,2,yes,2,4,2,1,0,377,40000,35-44,Munster,semi-detached,no
K-13398,Juggler,1,3,yes,1,1,8,2,1,1320,54000,25-34,Ulster,detached,yes
K-13399,Switcher,2,1,no,2,4,3,0,0,415,32500,35-44,Munster,semi-detached,yes
K-13400,Switcher,4,1,no,1,3,5,1,0,282,23000,55-64,Connacht,apartment,no
K-13401,Switcher,2,1,no,2,2,3,1,0,459,38000,55-64,Dublin,detached,yes
K-13402,Switcher,1,1,no,2,4,2,1,1,301,23000,35-44,Munster,apartment,no
K-13403,Juggler,3,3,no,0,1,3,0,0,1086,33500,45-54,Munster,semi-detached,no
K-13404,Payer,3,1,yes,0,0,19,0,0,504,39500,45-54,Dublin,bungalow,
K-13405,Switcher,1,1,no,3,2,4,2,2,441,43000,35-44,Dublin,detached,yes
K-13406,Payer,1,1,yes,0,0,17,0,0,479,38000,25-34,Dublin,bungalow,no
K-13407,Juggler,1,3,yes,1,0,11,1,0,843,23000,25-34,Dublin,apartment,yes
K-13408,Payer,3,2,yes,0,0,16,1,0,437,43000,45-54,Munster,semi-detached,
K-13409,Switcher,1,1,yes,3,3,5,0,0,403,33000,35-44,Connacht,semi-detached,yes
K-13410,Payer,4,1,yes,0,1,18,2,0,560,48000,45-54,Rest of Leinster,detached,yes
K-13411,Switcher,3,2,no,2,2,3,1,0,394,41000,55-64,Connacht,bungalow,no
K-13412,Payer,4,1,yes,1,1,21,2,1,462,34000,65+,Dublin,terrace,no
K-13413,Switcher,1,1,no,1,3,1,1,0,523,44500,45-54,Munster,detached,yes
K-13414,Switcher,1,1,no,2,5,5,0,0,304,27500,25-34,Dublin,apartment,no
K-13415,Payer,3,1,yes,0,0,19,0,0,480,36000,35-44,Munster,terrace,
K-13416,Switcher,3,1,no,1,4,5,0,0,352,35500,35-44,Rest of Leinster,terrace,
K-13417,Payer,2,1,yes,0,1,17,1,0,429,31500,25-34,Munster,terrace,
K-13418,Switcher,1,1,no,3,4,2,0,0,451,49500,45-54,Connacht,detached,yes
K-13419,Switcher,4,1,no,3,2,2,1,1,391,37500,35-44,Munster,terrace,yes
K-13420,Switcher,1,1,no,2,4,7,0,0,358,34500,45-54,Dublin,terrace,no
K-13421,Switcher,1,1,no,2,5,1,1,1,333,22000,35-44,Dublin,apartment,no
K-13422,Switcher,2,1,no,3,3,3,0,1,285,24500,45-54,Munster,apartment,no
K-13423,Payer,4,1,yes,0,0,10,0,1,423,22500,35-44,Dublin,apartment,yes
K-13424,Payer,4,1,yes,0,0,11,0,0,519,37000,45-54,Munster,semi-detached,yes
K-13425,Juggler,2,4,yes,0,0,7,3,0,1508,35000,55-64,Rest of Leinster,terrace,yes
K-13426,Payer,2,1,yes,0,0,28,2,0,412,30500,65+,Dublin,semi-detached,no
K-13427,Switcher,2,1,no,3,5,4,1,0,327,31500,25-34,Rest of Leinster,terrace,no
K-13428,Payer,4,1,yes,0,0,25,1,0,464,36000,65+,Dublin,semi-detached,
K-13429,Switcher,4,1,no,3,4,4,0,2,432,32000,65+,Rest of Leinster,semi-detached,no
K-13430,Payer,4,1,yes,1,0,12,0,0,420,28000,65+,Dublin,terrace,
K-13431,Juggler,1,4,yes,0,1,15,2,0,1431,33000,25-34,Dublin,semi-detached,no
K-13432,Payer,3,2,yes,1,0,22,0,0,472,29000,35-44,Dublin,terrace,no
K-13433,Juggler,1,4,yes,1,1,8,2,0,1496,29500,35-44,Connacht,semi-detached,yes
K-13434,Payer,2,2,yes,0,0,5,0,0,580,41000,45-54,Dublin,detached,no
K-13435,Payer,4,2,yes,0,0,21,1,0,572,36500,55-64,Munster,detached,
K-13436,Switcher,2,1,no,2,4,2,0,0,310,21000,45-54,Connacht,apartment,no
K-13437,Juggler,1,2,no,2,3,10,1,0,828,34500,35-44,Dublin,semi-detached,no
K-13438,Juggler,1,3,no,1,1,14,1,1,999,29500,45-54,Connacht,terrace,yes
K-13439,Payer,4,1,yes,0,0,17,0,0,541,35500,25-34,Connacht,semi-detached,yes
K-13440,Switcher,3,1,no,3,4,10,1,0,424,40000,25-34,Dublin,semi-detached,yes
K-13441,Payer,3,2,yes,0,0,16,1,0,517,35000,35-44,Munster,semi-detached,no
K-13442,Payer,4,1,yes,0,0,23,0,0,396,22000,35-44,Rest of Leinster,apartment,
K-13443,Payer,3,1,no,0,0,22,2,0,435,30000,35-44,Rest of Leinster,semi-detached,
K-13444,Juggler,1,3,no,2,2,8,2,1,990,25500,65+,Ulster,terrace,no
K-13445,Payer,1,1,yes,0,0,18,0,0,405,35500,35-44,Rest of Leinster,terrace,no
K-13446,Juggler,2,2,no,1,1,10,3,0,763,34500,45-54,Ulster,semi-detached,no
K-13447,Juggler,1,2,no,1,1,20,2,0,889,40000,55-64,Rest of Leinster,detached,no
K-13448,Switcher,2,1,yes,2,3,2,0,0,326,29500,35-44,Connacht,apartment,no
K-13449,Payer,4,1,yes,0,0,8,0,0,449,34000,25-34,Munster,terrace,yes
K-13450,Switcher,2,1,no,3,5,5,0,0,425,28500,25-34,Dublin,semi-detached,no
K-13451,Switcher,2,1,no,3,4,1,0,1,293,27500,55-64,Dublin,apartment,no
K-13452,Switcher,1,1,no,3,5,6,1,0,522,51000,55-64,Dublin,detached,no
K-13453,Payer,3,1,yes,0,1,7,0,0,416,25000,65+,Dublin,terrace,no
K-13454,Switcher,1,1,no,3,3,4,0,0,428,35500,45-54,Dublin,semi-detached,no
K-13455,Payer,3,1,yes,0,1,17,0,0,438,41500,55-64,Munster,semi-detached,
K-13456,Payer,1,1,no,0,0,31,1,0,375,22000,35-44,Connacht,apartment,no
K-13457,Switcher,1,1,no,2,3,5,0,0,422,35000,55-64,Connacht,semi-detached,no
K-13458,Juggler,4,4,no,1,1,3,1,0,1576,41000,35-44,Munster,semi-detached,yes
K-13459,Payer,4,1,yes,1,0,16,0,0,485,25500,65+,Rest of Leinster,terrace,
K-13460,Payer,4,1,yes,0,0,17,0,0,476,35500,35-44,Connacht,semi-detached,
K-13461,Juggler,4,4,yes,0,3,3,2,0,1881,47000,55-64,Dublin,detached,no
K-13462,Juggler,1,4,yes,2,1,10,0,0,1387,31000,45-54,Connacht,terrace,no
K-13463,Juggler,1,4,no,1,1,6,3,1,1366,26500,65+,Dublin,terrace,no
K-13464,Juggler,2,3,yes,0,0,6,0,0,1079,30500,55-64,Dublin,bungalow,no
K-13465,Payer,2,1,yes,0,1,13,1,2,543,38000,45-54,Dublin,detached,no
K-13466,Payer,1,1,yes,0,0,19,0,0,512,40500,55-64,Connacht,detached,yes
K-13467,Payer,3,1,yes,0,0,18,1,0,659,48500,55-64,Munster,detached,
K-13468,Payer,2,2,yes,0,1,18,1,0,400,25000,45-54,Ulster,terrace,
K-13469,Switcher,1,2,yes,2,2,2,0,1,347,44000,35-44,Dublin,semi-detached,yes
K-13470,Payer,2,1,yes,0,0,13,0,0,461,39500,35-44,Dublin,semi-detached,no
K-13471,Juggler,3,2,no,1,0,5,0,0,539,20000,35-44,Rest of Leinster,apartment,no
K-13472,Switcher,1,1,no,2,5,6,2,0,498,53500,35-44,Rest of Leinster,detached,yes
K-13473,Payer,2,2,yes,0,0,9,1,0,440,44000,45-54,Connacht,semi-detached,yes
K-13474,Switcher,1,1,no,2,3,5,0,0,407,31500,65+,Ulster,semi-detached,no
K-13475,Juggler,3,2,yes,2,2,5,0,0,757,33500,35-44,Ulster,semi-detached,yes
K-13476,Payer,4,2,yes,0,1,16,0,0,485,32000,45-54,Dublin,terrace,no
K-13477,Switcher,1,1,no,3,2,2,0,0,319,25500,45-54,Ulster,terrace,no
K-13478,Switcher,4,1,no,2,4,6,0,0,504,48000,35-44,Dublin,detached,no
K-13479,Payer,4,1,yes,0,0,14,0,1,509,34000,55-64,Munster,semi-detached,no
K-13480,Switcher,1,1,no,3,5,4,0,0,470,53000,55-64,Rest of Leinster,detached,yes
K-13481,Juggler,2,2,yes,1,3,10,1,2,1023,47500,45-54,Dublin,detached,yes
K-13482,Juggler,2,4,no,1,1,11,3,0,1448,32500,45-54,Dublin,semi-detached,no
K-13483,Juggler,2,3,yes,0,1,7,1,0,1257,33000,45-54,Rest of Leinster,bungalow,yes
K-13484,Payer,3,1,yes,0,0,13,1,0,466,32000,35-44,Munster,semi-detached,
K-13485,Switcher,3,2,no,1,3,4,0,0,433,37000,25-34,Dublin,detached,no
K-13486,Switcher,3,1,no,2,5,5,0,0,419,35500,25-34,Dublin,semi-detached,yes
K-13487,Payer,2,1,yes,0,1,11,0,2,411,40500,35-44,Ulster,semi-detached,yes
